Country_Code,Country_Name,Year,Value
SVN,Slovenia,1990,73.2048780487805
SWE,Sweden,1990,77.5368292682927
SWZ,Eswatini,1990,61.95
SXM,Sint Maarten (Dutch part),1990,
SYC,Seychelles,1990,68.1073170731707
SYR,Syrian Arab Republic,1990,70.553
TCD,Chad,1990,47.019
TEA,East Asia & Pacific (IDA & IBRD countries),1990,67.8604137857982
TEC,Europe & Central Asia (IDA & IBRD countries),1990,68.4749438718041
TGO,Togo,1990,55.887
THA,Thailand,1990,70.248
TJK,Tajikistan,1990,58.824
TKM,Turkmenistan,1990,62.81
TLA,Latin America & the Caribbean (IDA & IBRD countries),1990,68.09749536566089
TLS,Timor-Leste,1990,48.492
TMN,Middle East & North Africa (IDA & IBRD countries),1990,65.11060496564421
TON,Tonga,1990,68.935
TSA,South Asia (IDA & IBRD),1990,58.144800985235904
TSS,Sub-Saharan Africa (IDA & IBRD countries),1990,50.214574180677396
TTO,Trinidad and Tobago,1990,68.086
TUN,Tunisia,1990,68.792
TUR,Turkey,1990,64.256
TZA,Tanzania,1990,50.206
UGA,Uganda,1990,45.853
UKR,Ukraine,1990,70.0975609756098
UMC,Upper middle income,1990,68.6242993797513
URY,Uruguay,1990,72.569
USA,United States,1990,75.2146341463415
UZB,Uzbekistan,1990,66.48100000000001
VCT,St. Vincent and the Grenadines,1990,70.58
VEN,"Venezuela, RB",1990,70.658
VIR,Virgin Islands (U.S.),1990,74.2358536585366
VNM,Vietnam,1990,70.551
VUT,Vanuatu,1990,64.721
WLD,World,1990,65.4337949003055
WSM,Samoa,1990,66.281
XKX,Kosovo,1990,67.7487804878049
YEM,"Yemen, Rep.",1990,57.346000000000004
ZAF,South Africa,1990,63.306999999999995
ZMB,Zambia,1990,49.248999999999995
ZWE,Zimbabwe,1990,58.1
ABW,Aruba,1991,73.509
AFG,Afghanistan,1991,50.998999999999995
AGO,Angola,1991,45.271
ALB,Albania,1991,71.803
ARB,Arab World,1991,64.73634052274829
ARE,United Arab Emirates,1991,72.208
ARG,Argentina,1991,71.813
ARM,Armenia,1991,67.87
ATG,Antigua and Barbuda,1991,71.765
AUS,Australia,1991,77.2756097560976
AUT,Austria,1991,75.6170731707317
AZE,Azerbaijan,1991,64.745
BDI,Burundi,1991,47.522
BEL,Belgium,1991,76.1921951219512
BEN,Benin,1991,54.36600000000001
BFA,Burkina Faso,1991,49.409
BGD,Bangladesh,1991,58.891000000000005
BGR,Bulgaria,1991,71.5609756097561
BHR,Bahrain,1991,72.598
BHS,"Bahamas, The",1991,70.518
BIH,Bosnia and Herzegovina,1991,70.645
BLR,Belarus,1991,70.37804878048779
BLZ,Belize,1991,70.99600000000001
BMU,Bermuda,1991,74.02951219512201
BOL,Bolivia,1991,56.721000000000004
BRA,Brazil,1991,66.742
BRB,Barbados,1991,74.892
BRN,Brunei Darussalam,1991,70.439
BTN,Bhutan,1991,53.633
BWA,Botswana,1991,58.232
CAF,Central African Republic,1991,48.728
CAN,Canada,1991,77.62195121951221
CEB,Central Europe and the Baltics,1991,70.5752213034774
CHE,Switzerland,1991,77.51463414634149
CHI,Channel Islands,1991,75.673
CHL,Chile,1991,73.808
CHN,China,1991,69.242
CIV,Cote d'Ivoire,1991,53.062
CMR,Cameroon,1991,53.088
COD,"Congo, Dem. Rep.",1991,49.225
COG,"Congo, Rep.",1991,54.281000000000006
COL,Colombia,1991,69.936
COM,Comoros,1991,57.168
CPV,Cabo Verde,1991,64.992
CRI,Costa Rica,1991,75.844
CSS,Caribbean small states,1991,70.39400994559949
CUB,Cuba,1991,74.696
CUW,Curacao,1991,
CYM,Cayman Islands,1991,
CYP,Cyprus,1991,76.712
CZE,Czech Republic,1991,71.8982926829268
DEU,Germany,1991,75.319512195122
DJI,Djibouti,1991,56.831
DMA,Dominica,1991,
DNK,Denmark,1991,75.15780487804881
DOM,Dominican Republic,1991,66.932
DZA,Algeria,1991,67.27
EAP,East Asia & Pacific (excluding high income),1991,68.0436249864629
EAR,Early-demographic dividend,1991,60.9286074650848
EAS,East Asia & Pacific,1991,69.09735411072239
ECA,Europe & Central Asia (excluding high income),1991,68.0014424695382
ECS,Europe & Central Asia,1991,71.984549397706
ECU,Ecuador,1991,69.347
EGY,"Egypt, Arab Rep.",1991,64.97800000000001
EMU,Euro area,1991,76.02616245332271
ERI,Eritrea,1991,50.04
ESP,Spain,1991,76.97121951219509
EST,Estonia,1991,69.37317073170729
ETH,Ethiopia,1991,47.504
EUU,European Union,1991,74.9686284969522
FCS,Fragile and conflict affected situations,1991,54.9123365654335
FIN,Finland,1991,75.2275609756098
FJI,Fiji,1991,65.336
FRA,France,1991,76.8487804878049
FRO,Faroe Islands,1991,76.4146341463415
FSM,"Micronesia, Fed. Sts.",1991,63.715
GAB,Gabon,1991,60.943999999999996
GBR,United Kingdom,1991,76.08292682926829
GEO,Georgia,1991,70.29
GHA,Ghana,1991,57.181999999999995
GIN,Guinea,1991,50.593
GMB,"Gambia, The",1991,52.528
GNB,Guinea-Bissau,1991,47.411
GNQ,Equatorial Guinea,1991,49.229
GRC,Greece,1991,77.1365853658537
GRD,Grenada,1991,69.937
GRL,Greenland,1991,65.0317073170732
GTM,Guatemala,1991,62.799
GUM,Guam,1991,72.167
GUY,Guyana,1991,63.427
HIC,High income,1991,75.5968253756376
HKG,"Hong Kong SAR, China",1991,77.8829268292683
HND,Honduras,1991,67.175
HPC,Heavily indebted poor countries (HIPC),1991,50.017686811328204
HRV,Croatia,1991,72.1853658536586
HTI,Haiti,1991,54.58
HUN,Hungary,1991,69.3770731707317
IBD,IBRD only,1991,65.67475690806789
IBT,IDA & IBRD total,1991,63.360290907982
IDA,IDA total,1991,53.898146337102496
IDB,IDA blend,1991,55.2101637918695
IDN,Indonesia,1991,62.727
IDX,IDA only,1991,53.22614582919721
IMN,Isle of Man,1991,
IND,India,1991,58.353
IRL,Ireland,1991,75.0052682926829
IRN,"Iran, Islamic Rep.",1991,65.153
IRQ,Iraq,1991,66.653
ISL,Iceland,1991,77.9919512195122
ISR,Israel,1991,76.7585365853659
ITA,Italy,1991,77.0195121951219
JAM,Jamaica,1991,73.485
JOR,Jordan,1991,70.113
JPN,Japan,1991,79.1007317073171
KAZ,Kazakhstan,1991,67.9829268292683
KEN,Kenya,1991,56.736000000000004
KGZ,Kyrgyz Republic,1991,68.5512195121951
KHM,Cambodia,1991,53.916000000000004
KIR,Kiribati,1991,60.053000000000004
KNA,St. Kitts and Nevis,1991,
KOR,"Korea, Rep.",1991,72.04634146341459
KWT,Kuwait,1991,72.3
LAC,Latin America & Caribbean (excluding high income),1991,68.3903891434914
LAO,Lao PDR,1991,53.799
LBN,Lebanon,1991,70.584
LBR,Liberia,1991,46.097
LBY,Libya,1991,68.85
LCA,St. Lucia,1991,71.335
LCN,Latin America & Caribbean,1991,68.6627835518443
LDC,Least developed countries: UN classification,1991,51.9859824523241
LIC,Low income,1991,50.8947703065591
LIE,Liechtenstein,1991,
LKA,Sri Lanka,1991,69.62
LMC,Lower middle income,1991,59.5158087832943
LMY,Low & middle income,1991,63.3019280364515
LSO,Lesotho,1991,59.464
LTE,Late-demographic dividend,1991,69.1570839577295
LTU,Lithuania,1991,70.3641463414634
LUX,Luxembourg,1991,75.4634146341463
LVA,Latvia,1991,69.0324390243903
MAC,"Macao SAR, China",1991,77.607
MAF,St. Martin (French part),1991,75.92439024390251
MAR,Morocco,1991,65.251
MDA,Moldova,1991,67.563
MDG,Madagascar,1991,51.595
MDV,Maldives,1991,62.413000000000004
MEA,Middle East & North Africa,1991,66.39131525902971
MEX,Mexico,1991,71.248
MHL,Marshall Islands,1991,
MIC,Middle income,1991,64.35878186500081
MKD,North Macedonia,1991,71.331
MLI,Mali,1991,46.076
MLT,Malta,1991,77.0844634146341
MMR,Myanmar,1991,57.18
MNA,Middle East & North Africa (excluding high income),1991,65.7821115219104
MNE,Montenegro,1991,74.669
MNG,Mongolia,1991,60.486000000000004
MOZ,Mozambique,1991,45.647
MRT,Mauritania,1991,59.913999999999994
MUS,Mauritius,1991,69.95609756097559
MWI,Malawi,1991,46.121
MYS,Malaysia,1991,71.10600000000001
NAC,North America,1991,75.5906183441826
NAM,Namibia,1991,61.531000000000006
NCL,New Caledonia,1991,70.3585365853659
NER,Niger,1991,44.103
NGA,Nigeria,1991,45.875
NIC,Nicaragua,1991,65.01100000000001
NLD,Netherlands,1991,77.0
NOR,Norway,1991,76.98073170731709
NPL,Nepal,1991,55.262
NZL,New Zealand,1991,76.0317073170732
OED,OECD members,1991,74.8809812699547
OMN,Oman,1991,67.73899999999999
OSS,Other small states,1991,62.2515983399767
PAK,Pakistan,1991,60.393
PAN,Panama,1991,73.212
PER,Peru,1991,66.757
PHL,Philippines,1991,66.811
PLW,Palau,1991,
PNG,Papua New Guinea,1991,56.823
POL,Poland,1991,70.5878048780488
PRE,Pre-demographic dividend,1991,49.75580633057
PRI,Puerto Rico,1991,74.03880487804881
PRK,"Korea, Dem. People’s Rep.",1991,69.87899999999999
PRT,Portugal,1991,74.01463414634149
PRY,Paraguay,1991,68.753
PSE,West Bank and Gaza,1991,68.433
PSS,Pacific island small states,1991,65.1450640961014
PST,Post-demographic dividend,1991,75.6045550850878
PYF,French Polynesia,1991,69.007
QAT,Qatar,1991,76.041
ROU,Romania,1991,69.7843902439024
RUS,Russian Federation,1991,68.47439024390239
RWA,Rwanda,1991,29.248
SAS,South Asia,1991,58.630046749972294
SAU,Saudi Arabia,1991,69.52199999999999
SDN,Sudan,1991,55.687
SEN,Senegal,1991,57.43
SGP,Singapore,1991,75.64634146341459
SLB,Solomon Islands,1991,64.527
SLE,Sierra Leone,1991,38.122
SLV,El Salvador,1991,64.858
SMR,San Marino,1991,
SOM,Somalia,1991,45.26
SRB,Serbia,1991,71.4878048780488
SSA,Sub-Saharan Africa (excluding high income),1991,50.177185134256895
SSD,South Sudan,1991,44.232
SSF,Sub-Saharan Africa,1991,50.1799470041029
SST,Small states,1991,64.3468721656877
STP,Sao Tome and Principe,1991,58.188
SUR,Suriname,1991,67.51899999999999
SVK,Slovak Republic,1991,70.8829268292683
SVN,Slovenia,1991,73.35365853658541
SWE,Sweden,1991,77.6668292682927
SWZ,Eswatini,1991,61.7
SXM,Sint Maarten (Dutch part),1991,
SYC,Seychelles,1991,70.7121951219512
SYR,Syrian Arab Republic,1991,70.87100000000001
TCD,Chad,1991,47.108000000000004
TEA,East Asia & Pacific (IDA & IBRD countries),1991,68.02011505166121
TEC,Europe & Central Asia (IDA & IBRD countries),1991,68.2768985580708
TGO,Togo,1991,55.872
THA,Thailand,1991,70.3
TJK,Tajikistan,1991,58.48
TKM,Turkmenistan,1991,62.784
TLA,Latin America & the Caribbean (IDA & IBRD countries),1991,68.463126816867
TLS,Timor-Leste,1991,49.345
TMN,Middle East & North Africa (IDA & IBRD countries),1991,65.7582702164056
TON,Tonga,1991,69.04899999999999
TSA,South Asia (IDA & IBRD),1991,58.630046749972294
TSS,Sub-Saharan Africa (IDA & IBRD countries),1991,50.1799470041029
TTO,Trinidad and Tobago,1991,68.20100000000001
TUN,Tunisia,1991,69.407
TUR,Turkey,1991,64.757
TZA,Tanzania,1991,49.978
UGA,Uganda,1991,45.251999999999995
UKR,Ukraine,1991,69.29804878048779
UMC,Upper middle income,1991,68.7802777599196
URY,Uruguay,1991,72.757
USA,United States,1991,75.3658536585366
UZB,Uzbekistan,1991,66.42399999999999
VCT,St. Vincent and the Grenadines,1991,70.669
VEN,"Venezuela, RB",1991,70.811
VIR,Virgin Islands (U.S.),1991,74.4919512195122
VNM,Vietnam,1991,70.842
VUT,Vanuatu,1991,65.047
WLD,World,1991,65.61975450010429
WSM,Samoa,1991,66.47
XKX,Kosovo,1991,67.9487804878049
YEM,"Yemen, Rep.",1991,57.73
ZAF,South Africa,1991,63.38399999999999
ZMB,Zambia,1991,48.125
ZWE,Zimbabwe,1991,56.748999999999995
ABW,Aruba,1992,73.544
AFG,Afghanistan,1992,51.641000000000005
AGO,Angola,1992,45.23
ALB,Albania,1992,71.80199999999999
ARB,Arab World,1992,65.0438519725103
ARE,United Arab Emirates,1992,72.46600000000001
ARG,Argentina,1992,72.032
ARM,Armenia,1992,67.99
ATG,Antigua and Barbuda,1992,72.006
AUS,Australia,1992,77.37804878048779
AUT,Austria,1992,75.8170731707317
AZE,Azerbaijan,1992,64.73100000000001
BDI,Burundi,1992,47.211999999999996
BEL,Belgium,1992,76.35121951219509
BEN,Benin,1992,54.776
BFA,Burkina Faso,1992,49.373999999999995
BGD,Bangladesh,1992,59.618
BGR,Bulgaria,1992,71.4943902439024
BHR,Bahrain,1992,72.803
BHS,"Bahamas, The",1992,70.807
BIH,Bosnia and Herzegovina,1992,70.577
BLR,Belarus,1992,70.0219512195122
BLZ,Belize,1992,70.66199999999999
BMU,Bermuda,1992,
BOL,Bolivia,1992,57.351000000000006
BRA,Brazil,1992,67.141
BRB,Barbados,1992,75.101
BRN,Brunei Darussalam,1992,70.696
BTN,Bhutan,1992,54.38399999999999
BWA,Botswana,1992,57.218999999999994
CAF,Central African Republic,1992,48.266999999999996
CAN,Canada,1992,77.7243902439024
CEB,Central Europe and the Baltics,1992,70.7328371314157
CHE,Switzerland,1992,77.80609756097559
CHI,Channel Islands,1992,75.988
CHL,Chile,1992,74.1
CHN,China,1992,69.355
CIV,Cote d'Ivoire,1992,52.778999999999996
CMR,Cameroon,1992,52.738
COD,"Congo, Dem. Rep.",1992,49.31100000000001
COG,"Congo, Rep.",1992,53.867
COL,Colombia,1992,70.161
COM,Comoros,1992,57.623000000000005
CPV,Cabo Verde,1992,65.298
CRI,Costa Rica,1992,76.028
CSS,Caribbean small states,1992,70.58806644692442
CUB,Cuba,1992,74.801
CUW,Curacao,1992,
CYM,Cayman Islands,1992,
CYP,Cyprus,1992,76.866
CZE,Czech Republic,1992,72.27170731707321
DEU,Germany,1992,75.819512195122
DJI,Djibouti,1992,56.943000000000005
DMA,Dominica,1992,73.9512195121951
DNK,Denmark,1992,75.19414634146341
DOM,Dominican Republic,1992,67.27199999999999
DZA,Algeria,1992,67.575
EAP,East Asia & Pacific (excluding high income),1992,68.2032433971417
EAR,Early-demographic dividend,1992,61.363080556671704
EAS,East Asia & Pacific,1992,69.24523674539151
ECA,Europe & Central Asia (excluding high income),1992,67.25862695815151
ECS,Europe & Central Asia,1992,71.868125142706
ECU,Ecuador,1992,69.777
EGY,"Egypt, Arab Rep.",1992,65.392
EMU,Euro area,1992,76.3812568149516
ERI,Eritrea,1992,50.545
ESP,Spain,1992,77.41
EST,Estonia,1992,68.8634146341464
ETH,Ethiopia,1992,47.911
EUU,European Union,1992,75.2878894749645
FCS,Fragile and conflict affected situations,1992,55.0856012654395
FIN,Finland,1992,75.4553658536585
FJI,Fiji,1992,65.278
FRA,France,1992,77.1
FRO,Faroe Islands,1992,76.6146341463415
FSM,"Micronesia, Fed. Sts.",1992,63.81399999999999
GAB,Gabon,1992,60.833
GBR,United Kingdom,1992,76.4341463414634
GEO,Georgia,1992,70.156
GHA,Ghana,1992,57.461999999999996
GIN,Guinea,1992,51.066
GMB,"Gambia, The",1992,52.833999999999996
GNB,Guinea-Bissau,1992,47.726000000000006
GNQ,Equatorial Guinea,1992,49.708
GRC,Greece,1992,77.3829268292683
GRD,Grenada,1992,70.295
GRL,Greenland,1992,65.1960975609756
GTM,Guatemala,1992,63.352
GUM,Guam,1992,72.42
GUY,Guyana,1992,63.576
HIC,High income,1992,75.857280301173
HKG,"Hong Kong SAR, China",1992,77.6780487804878
HND,Honduras,1992,67.605
HPC,Heavily indebted poor countries (HIPC),1992,50.1303644191503
HRV,Croatia,1992,71.2414634146342
HTI,Haiti,1992,54.894
HUN,Hungary,1992,69.1170731707317
IBD,IBRD only,1992,65.8552801764524
IBT,IDA & IBRD total,1992,63.512895751600105
IDA,IDA total,1992,54.068209096911495
IDB,IDA blend,1992,55.182951428253794
IDN,Indonesia,1992,63.131
IDX,IDA only,1992,53.4977010799679
IMN,Isle of Man,1992,
IND,India,1992,58.851000000000006
IRL,Ireland,1992,75.18095121951221
IRN,"Iran, Islamic Rep.",1992,66.243
IRQ,Iraq,1992,67.191
ISL,Iceland,1992,78.760243902439
ISR,Israel,1992,76.5048780487805
ITA,Italy,1992,77.41951219512201
JAM,Jamaica,1992,73.727
JOR,Jordan,1992,70.331
JPN,Japan,1992,79.1539024390244
KAZ,Kazakhstan,1992,67.7317073170732
KEN,Kenya,1992,55.973
KGZ,Kyrgyz Republic,1992,68.10243902439029
KHM,Cambodia,1992,54.228
KIR,Kiribati,1992,60.455
KNA,St. Kitts and Nevis,1992,67.9512195121951
KOR,"Korea, Rep.",1992,72.4975609756098
KWT,Kuwait,1992,72.435
LAC,Latin America & Caribbean (excluding high income),1992,68.7488997802521
LAO,Lao PDR,1992,54.258
LBN,Lebanon,1992,70.929
LBR,Liberia,1992,46.357
LBY,Libya,1992,69.175
LCA,St. Lucia,1992,71.592
LCN,Latin America & Caribbean,1992,69.0118395928908
LDC,Least developed countries: UN classification,1992,52.27296796204121
LIC,Low income,1992,51.057477425097105
LIE,Liechtenstein,1992,
LKA,Sri Lanka,1992,69.639
LMC,Lower middle income,1992,59.8554880410345
LMY,Low & middle income,1992,63.45053495094071
LSO,Lesotho,1992,58.868
LTE,Late-demographic dividend,1992,69.1552990464061
LTU,Lithuania,1992,70.2343902439025
LUX,Luxembourg,1992,75.7707317073171
LVA,Latvia,1992,68.3960975609756
MAC,"Macao SAR, China",1992,77.926
MAF,St. Martin (French part),1992,75.42439024390251
MAR,Morocco,1992,65.715
MDA,Moldova,1992,67.408
MDG,Madagascar,1992,52.278
MDV,Maldives,1992,63.302
MEA,Middle East & North Africa,1992,66.8867469116648
MEX,Mexico,1992,71.61
MHL,Marshall Islands,1992,
MIC,Middle income,1992,64.5213290982006
MKD,North Macedonia,1992,71.502
MLI,Mali,1992,46.305
MLT,Malta,1992,77.3508048780488
MMR,Myanmar,1992,57.504
MNA,Middle East & North Africa (excluding high income),1992,66.3489354371933
MNE,Montenegro,1992,74.634
MNG,Mongolia,1992,60.67
MOZ,Mozambique,1992,46.033
MRT,Mauritania,1992,60.092
MUS,Mauritius,1992,70.0585365853659
MWI,Malawi,1992,46.108000000000004
MYS,Malaysia,1992,71.32600000000001
NAC,North America,1992,75.82693747952459
NAM,Namibia,1992,61.165
NCL,New Caledonia,1992,71.6146341463415
NER,Niger,1992,44.703
NGA,Nigeria,1992,45.857
NIC,Nicaragua,1992,65.683
NLD,Netherlands,1992,77.21707317073171
NOR,Norway,1992,77.1843902439025
NPL,Nepal,1992,56.118
NZL,New Zealand,1992,76.1243902439025
OED,OECD members,1992,75.1626680199244
OMN,Oman,1992,68.273
OSS,Other small states,1992,62.1403588547381
PAK,Pakistan,1992,60.68
PAN,Panama,1992,73.439
PER,Peru,1992,67.33
PHL,Philippines,1992,67.23899999999999
PLW,Palau,1992,
PNG,Papua New Guinea,1992,57.152
POL,Poland,1992,71.090243902439
PRE,Pre-demographic dividend,1992,49.77500125012671
PRI,Puerto Rico,1992,73.9463658536585
PRK,"Korea, Dem. People’s Rep.",1992,69.492
PRT,Portugal,1992,74.3121951219512
PRY,Paraguay,1992,68.958
PSE,West Bank and Gaza,1992,68.795
PSS,Pacific island small states,1992,65.2276584139228
PST,Post-demographic dividend,1992,75.80604164342141
PYF,French Polynesia,1992,69.332
QAT,Qatar,1992,76.241
ROU,Romania,1992,69.7843902439024
RUS,Russian Federation,1992,66.87317073170729
RWA,Rwanda,1992,26.691
SAS,South Asia,1992,59.123134470741704
SAU,Saudi Arabia,1992,69.945
SDN,Sudan,1992,55.898999999999994
SEN,Senegal,1992,57.528999999999996
SGP,Singapore,1992,75.9463414634146
SLB,Solomon Islands,1992,64.725
SLE,Sierra Leone,1992,37.717
SLV,El Salvador,1992,65.617
SMR,San Marino,1992,
SOM,Somalia,1992,45.361000000000004
SRB,Serbia,1992,
SSA,Sub-Saharan Africa (excluding high income),1992,50.1383912734184
SSD,South Sudan,1992,44.931999999999995
SSF,Sub-Saharan Africa,1992,50.141162156759606
SST,Small states,1992,64.3318716698087
STP,Sao Tome and Principe,1992,58.211999999999996
SUR,Suriname,1992,67.59
SVK,Slovak Republic,1992,71.7951219512195
SVN,Slovenia,1992,73.3048780487805
SWE,Sweden,1992,77.99878048780491
SWZ,Eswatini,1992,61.111999999999995
SXM,Sint Maarten (Dutch part),1992,
SYC,Seychelles,1992,71.2146341463415
SYR,Syrian Arab Republic,1992,71.167
TCD,Chad,1992,47.187
TEA,East Asia & Pacific (IDA & IBRD countries),1992,68.18670431905721
TEC,Europe & Central Asia (IDA & IBRD countries),1992,67.6480220032456
TGO,Togo,1992,55.733999999999995
THA,Thailand,1992,70.281
TJK,Tajikistan,1992,58.211999999999996
TKM,Turkmenistan,1992,62.761
TLA,Latin America & the Caribbean (IDA & IBRD countries),1992,68.8243463843534
TLS,Timor-Leste,1992,50.261
TMN,Middle East & North Africa (IDA & IBRD countries),1992,66.3264786376829
TON,Tonga,1992,69.143
TSA,South Asia (IDA & IBRD),1992,59.123134470741704
TSS,Sub-Saharan Africa (IDA & IBRD countries),1992,50.141162156759606
TTO,Trinidad and Tobago,1992,68.305
TUN,Tunisia,1992,70.001
TUR,Turkey,1992,65.275
TZA,Tanzania,1992,49.743
UGA,Uganda,1992,44.715
UKR,Ukraine,1992,68.77097560975609
UMC,Upper middle income,1992,68.831199800138
URY,Uruguay,1992,72.955
USA,United States,1992,75.6170731707317
UZB,Uzbekistan,1992,66.368
VCT,St. Vincent and the Grenadines,1992,70.723
VEN,"Venezuela, RB",1992,70.95100000000001
VIR,Virgin Islands (U.S.),1992,74.7470487804878
VNM,Vietnam,1992,71.124
VUT,Vanuatu,1992,65.34899999999999
WLD,World,1992,65.7707300448984
WSM,Samoa,1992,66.655
XKX,Kosovo,1992,68.1
YEM,"Yemen, Rep.",1992,58.047
ZAF,South Africa,1992,63.247
ZMB,Zambia,1992,46.986999999999995
ZWE,Zimbabwe,1992,55.243
ABW,Aruba,1993,73.57300000000001
AFG,Afghanistan,1993,52.256
AGO,Angola,1993,45.201
ALB,Albania,1993,71.86
ARB,Arab World,1993,65.41490734701611
ARE,United Arab Emirates,1993,72.715
ARG,Argentina,1993,72.24600000000001
ARM,Armenia,1993,68.218
ATG,Antigua and Barbuda,1993,72.247
AUS,Australia,1993,77.87804878048779
AUT,Austria,1993,76.0682926829268
AZE,Azerbaijan,1993,64.81
BDI,Burundi,1993,46.953
BEL,Belgium,1993,76.3453658536585
BEN,Benin,1993,55.042
BFA,Burkina Faso,1993,49.36
BGD,Bangladesh,1993,60.388000000000005
BGR,Bulgaria,1993,71.34682926829271
BHR,Bahrain,1993,73.006
BHS,"Bahamas, The",1993,71.061
BIH,Bosnia and Herzegovina,1993,70.725
BLR,Belarus,1993,68.9707317073171
BLZ,Belize,1993,70.268
BMU,Bermuda,1993,
BOL,Bolivia,1993,57.989
BRA,Brazil,1993,67.539
BRB,Barbados,1993,75.332
BRN,Brunei Darussalam,1993,70.95100000000001
BTN,Bhutan,1993,55.131
BWA,Botswana,1993,56.222
CAF,Central African Republic,1993,47.731
CAN,Canada,1993,77.8243902439025
CEB,Central Europe and the Baltics,1993,70.8459866151448
CHE,Switzerland,1993,78.08536585365859
CHI,Channel Islands,1993,76.351
CHL,Chile,1993,74.38600000000001
CHN,China,1993,69.49600000000001
CIV,Cote d'Ivoire,1993,52.423
CMR,Cameroon,1993,52.343
COD,"Congo, Dem. Rep.",1993,49.302
COG,"Congo, Rep.",1993,53.424
COL,Colombia,1993,70.433
COM,Comoros,1993,58.038000000000004
CPV,Cabo Verde,1993,65.598
CRI,Costa Rica,1993,76.211
CSS,Caribbean small states,1993,70.7125399843357
CUB,Cuba,1993,74.957
CUW,Curacao,1993,
CYM,Cayman Islands,1993,
CYP,Cyprus,1993,77.017
CZE,Czech Republic,1993,72.7678048780488
DEU,Germany,1993,75.87073170731709
DJI,Djibouti,1993,57.016999999999996
DMA,Dominica,1993,
DNK,Denmark,1993,75.1168292682927
DOM,Dominican Republic,1993,67.59100000000001
DZA,Algeria,1993,67.877
EAP,East Asia & Pacific (excluding high income),1993,68.3744927510886
EAR,Early-demographic dividend,1993,61.7948637687224
EAS,East Asia & Pacific,1993,69.4172771965604
ECA,Europe & Central Asia (excluding high income),1993,66.3887918431344
ECS,Europe & Central Asia,1993,71.5455062329442
ECU,Ecuador,1993,70.189
EGY,"Egypt, Arab Rep.",1993,65.831
EMU,Euro area,1993,76.48795161281079
ERI,Eritrea,1993,51.1
ESP,Spain,1993,77.5465853658537
EST,Estonia,1993,67.909756097561
ETH,Ethiopia,1993,48.343999999999994
EUU,European Union,1993,75.3958192038019
FCS,Fragile and conflict affected situations,1993,55.2335755953292
FIN,Finland,1993,75.7051219512195
FJI,Fiji,1993,65.218
FRA,France,1993,77.3
FRO,Faroe Islands,1993,76.81463414634149
FSM,"Micronesia, Fed. Sts.",1993,63.901
GAB,Gabon,1993,60.659
GBR,United Kingdom,1993,76.3853658536585
GEO,Georgia,1993,70.003
GHA,Ghana,1993,57.605
GIN,Guinea,1993,51.413000000000004
GMB,"Gambia, The",1993,53.157
GNB,Guinea-Bissau,1993,48.038000000000004
GNQ,Equatorial Guinea,1993,50.2
GRC,Greece,1993,77.390243902439
GRD,Grenada,1993,70.65899999999999
GRL,Greenland,1993,65.5853658536585
GTM,Guatemala,1993,63.92100000000001
GUM,Guam,1993,72.685
GUY,Guyana,1993,63.73
HIC,High income,1993,75.9324063828497
HKG,"Hong Kong SAR, China",1993,78.0317073170732
HND,Honduras,1993,68.028
HPC,Heavily indebted poor countries (HIPC),1993,50.2805385333774
HRV,Croatia,1993,71.5224390243903
HTI,Haiti,1993,55.208999999999996
HUN,Hungary,1993,69.1012195121951
IBD,IBRD only,1993,66.03230999360929
IBT,IDA & IBRD total,1993,63.668148691854
IDA,IDA total,1993,54.2474044701913
IDB,IDA blend,1993,55.1367508057758
IDN,Indonesia,1993,63.528999999999996
IDX,IDA only,1993,53.792950355090504
IMN,Isle of Man,1993,
IND,India,1993,59.349
IRL,Ireland,1993,75.3361219512195
IRN,"Iran, Islamic Rep.",1993,67.137
IRQ,Iraq,1993,67.668
ISL,Iceland,1993,78.9346341463415
ISR,Israel,1993,77.15365853658541
ITA,Italy,1993,77.7219512195122
JAM,Jamaica,1993,73.918
JOR,Jordan,1993,70.529
JPN,Japan,1993,79.29365853658541
KAZ,Kazakhstan,1993,66.7268292682927
KEN,Kenya,1993,55.151
KGZ,Kyrgyz Republic,1993,67.1926829268293
KHM,Cambodia,1993,54.513999999999996
KIR,Kiribati,1993,60.836999999999996
KNA,St. Kitts and Nevis,1993,
KOR,"Korea, Rep.",1993,72.9975609756098
KWT,Kuwait,1993,72.556
LAC,Latin America & Caribbean (excluding high income),1993,69.1016516046024
LAO,Lao PDR,1993,54.753
LBN,Lebanon,1993,71.3
LBR,Liberia,1993,46.832
LBY,Libya,1993,69.469
LCA,St. Lucia,1993,71.843
LCN,Latin America & Caribbean,1993,69.35639244443621
LDC,Least developed countries: UN classification,1993,52.5967256692916
LIC,Low income,1993,51.2480110936674
LIE,Liechtenstein,1993,
LKA,Sri Lanka,1993,69.557
LMC,Lower middle income,1993,60.1865117045976
LMY,Low & middle income,1993,63.598930972982
LSO,Lesotho,1993,58.05
LTE,Late-demographic dividend,1993,69.1430329996153
LTU,Lithuania,1993,68.9104878048781
LUX,Luxembourg,1993,75.7121951219512
LVA,Latvia,1993,66.7226829268293
MAC,"Macao SAR, China",1993,78.253
MAF,St. Martin (French part),1993,75.5731707317073
MAR,Morocco,1993,66.128
MDA,Moldova,1993,67.221
MDG,Madagascar,1993,53.022
MDV,Maldives,1993,64.185
